r_left,r_right,b_left,b_right,u_left,u_right,lower_bound_F,upper_bound_F
0.8586024218750001,0.8595708984375001,0.8166691219321912551000312938175197480380859374995,0.90833456096609562755001564690875987401904296874975,0.75,0.875,"[-6.9217901490399906805, -6.9217901490399906805]","[-1.5947361562716022565, -1.5947361562716022565]"
0.8586024218750001,0.8595708984375001,0.90833456096609562755001564690875987401904296874975,1,0.75,0.875,"[-6.1686629371911383402, -6.1686629371911383402]","[-0.35918548144150846957, -0.35918548144150846957]"
0.8586024218750001,0.8595708984375001,0.8166691219321912551000312938175197480380859374995,0.90833456096609562755001564690875987401904296874975,0.875,1,"[-6.8578253604588308434, -6.8578253604588308434]","[-1.524274748222024245, -1.524274748222024245]"
0.8586024218750001,0.8595708984375001,0.90833456096609562755001564690875987401904296874975,1,0.875,1,"[-6.0818009519676667907, -6.0818009519676667907]","[-0.26973120943218859002, -0.26973120943218859002]"
0.8595708984375001,0.8605393750000001,0.264896797638101551085846694765623367637499999998,0.632448398819050775542923347382811683818749999999,0,0.5,"[-12.920771501403788051, -12.920771501403788051]","[-0.12684539382866463764, -0.12684539382866463764]"
0.8595708984375001,0.8605393750000001,0.632448398819050775542923347382811683818749999999,0.8162241994095253877714616736914058419093749999995,0,0.25,"[-10.320921157208124086, -10.320921157208124086]","[-1.1246229220914056857, -1.1246229220914056857]"
0.8595708984375001,0.8605393750000001,0.8162241994095253877714616736914058419093749999995,0.90811209970476269388573083684570292095468749999975,0,0.125,"[-7.75767603709321385, -7.75767603709321385]","[-2.3560113081473703645, -2.3560113081473703645]"
0.8595708984375001,0.8605393750000001,0.90811209970476269388573083684570292095468749999975,1,0,0.125,"[-7.3044856730599647676, -7.3044856730599647676]","[-1.3116713178574077592, -1.3116713178574077592]"
0.8595708984375001,0.8605393750000001,0.8162241994095253877714616736914058419093749999995,0.90811209970476269388573083684570292095468749999975,0.125,0.25,"[-7.5297054146070987457, -7.5297054146070987457]","[-2.1713122613305744224, -2.1713122613305744224]"
0.8595708984375001,0.8605393750000001,0.90811209970476269388573083684570292095468749999975,1,0.125,0.25,"[-6.97794057268385437, -6.97794057268385437]","[-1.0770870511637309352, -1.0770870511637309352]"
0.8595708984375001,0.8605393750000001,0.632448398819050775542923347382811683818749999999,0.8162241994095253877714616736914058419093749999995,0.25,0.5,"[-10.089033958693233828, -10.089033958693233828]","[-0.90825531380743507182, -0.90825531380743507182]"
0.8595708984375001,0.8605393750000001,0.8162241994095253877714616736914058419093749999995,0.90811209970476269388573083684570292095468749999975,0.25,0.375,"[-7.3573724941303932923, -7.3573724941303932923]","[-2.0184472759020808397, -2.0184472759020808397]"
0.8595708984375001,0.8605393750000001,0.90811209970476269388573083684570292095468749999975,1,0.25,0.375,"[-6.7433310611228325371, -6.7433310611228325371]","[-0.88516533670777286513, -0.88516533670777286513]"
0.8595708984375001,0.8605393750000001,0.8162241994095253877714616736914058419093749999995,0.90811209970476269388573083684570292095468749999975,0.375,0.5,"[-7.2204260604102685761, -7.2204260604102685761]","[-1.8893987649706407428, -1.8893987649706407428]"
0.8595708984375001,0.8605393750000001,0.90811209970476269388573083684570292095468749999975,1,0.375,0.5,"[-6.5604177912438448317, -6.5604177912438448317]","[-0.72390337752851274811, -0.72390337752851274811]"
0.8595708984375001,0.8605393750000001,0.264896797638101551085846694765623367637499999998,0.632448398819050775542923347382811683818749999999,0.5,0.75,"[-12.786394959457417997, -12.786394959457417997]","[-0.20439868365264277084, -0.20439868365264277084]"
0.8595708984375001,0.8605393750000001,0.264896797638101551085846694765623367637499999998,0.632448398819050775542923347382811683818749999999,0.75,1,"[-12.853769199591642547, -12.853769199591642547]","[-0.13949855898874249927, -0.13949855898874249927]"
0.8595708984375001,0.8605393750000001,0.632448398819050775542923347382811683818749999999,0.8162241994095253877714616736914058419093749999995,0.5,0.75,"[-9.9524836423197289292, -9.9524836423197289292]","[-0.74920972532453100623, -0.74920972532453100623]"
0.8595708984375001,0.8605393750000001,0.8162241994095253877714616736914058419093749999995,0.90811209970476269388573083684570292095468749999975,0.5,0.625,"[-7.1086878455340354321, -7.1086878455340354321]","[-1.7791154506844197858, -1.7791154506844197858]"
0.8595708984375001,0.8605393750000001,0.90811209970476269388573083684570292095468749999975,1,0.5,0.625,"[-6.4120512947530361458, -6.4120512947530361458]","[-0.58615836880303839873, -0.58615836880303839873]"
0.8595708984375001,0.8605393750000001,0.8162241994095253877714616736914058419093749999995,0.90811209970476269388573083684570292095468749999975,0.625,0.75,"[-7.0161743193443353306, -7.0161743193443353306]","[-1.6841681822168841354, -1.6841681822168841354]"
0.8595708984375001,0.8605393750000001,0.90811209970476269388573083684570292095468749999975,1,0.625,0.75,"[-6.2890075130439928586, -6.2890075130439928586]","[-0.46726607968516148395, -0.46726607968516148395]"
0.8595708984375001,0.8605393750000001,0.632448398819050775542923347382811683818749999999,0.8162241994095253877714616736914058419093749999995,0.75,1,"[-9.8693509885926538061, -9.8693509885926538061]","[-0.63109814091510096912, -0.63109814091510096912]"
0.8595708984375001,0.8605393750000001,0.8162241994095253877714616736914058419093749999995,0.90811209970476269388573083684570292095468749999975,0.75,0.875,"[-6.9390097618250905498, -6.9390097618250905498]","[-1.6021009088249666963, -1.6021009088249666963]"
0.8595708984375001,0.8605393750000001,0.90811209970476269388573083684570292095468749999975,1,0.75,0.875,"[-6.1856402638640339831, -6.1856402638640339831]","[-0.36397896732616658033, -0.36397896732616658033]"
0.8595708984375001,0.8605393750000001,0.8162241994095253877714616736914058419093749999995,0.90811209970476269388573083684570292095468749999975,0.875,1,"[-6.8745112149323794881, -6.8745112149323794881]","[-1.5310820346523865698, -1.5310820346523865698]"
0.8595708984375001,0.8605393750000001,0.90811209970476269388573083684570292095468749999975,1,0.875,1,"[-6.0981919609467691856, -6.0981919609467691856]","[-0.27392674322463633763, -0.27392674322463633763]"
0.8605393750000001,0.8615078515625001,0.263116801333584405695460988585508563435156249998,0.631558400666792202847730494292754281717578124999,0,0.5,"[-12.934992457125256138, -12.934992457125256138]","[-0.13977684276271903907, -0.13977684276271903907]"
0.8605393750000001,0.8615078515625001,0.631558400666792202847730494292754281717578124999,0.8157792003333961014238652471463771408587890624995,0,0.25,"[-10.340563326380159737, -10.340563326380159737]","[-1.1323440449813351183, -1.1323440449813351183]"
0.8605393750000001,0.8615078515625001,0.8157792003333961014238652471463771408587890624995,0.90788960016669805071193262357318857042939453124975,0,0.125,"[-7.7754447960249457594, -7.7754447960249457594]","[-2.3647955923242607312, -2.3647955923242607312]"
0.8605393750000001,0.8615078515625001,0.90788960016669805071193262357318857042939453124975,1,0,0.125,"[-7.322225061869179541, -7.322225061869179541]","[-1.318044952327686703, -1.318044952327686703]"
0.8605393750000001,0.8615078515625001,0.8157792003333961014238652471463771408587890624995,0.90788960016669805071193262357318857042939453124975,0.125,0.25,"[-7.5480669231932946417, -7.5480669231932946417]","[-2.180267372579266727, -2.180267372579266727]"
0.8605393750000001,0.8615078515625001,0.90788960016669805071193262357318857042939453124975,1,0.125,0.25,"[-6.9963345187036924955, -6.9963345187036924955]","[-1.0836400262247540827, -1.0836400262247540827]"
0.8605393750000001,0.8615078515625001,0.631558400666792202847730494292754281717578124999,0.8157792003333961014238652471463771408587890624995,0.25,0.5,"[-10.109191211563764767, -10.109191211563764767]","[-0.91572652469887338977, -0.91572652469887338977]"
0.8605393750000001,0.8615078515625001,0.8157792003333961014238652471463771408587890624995,0.90788960016669805071193262357318857042939453124975,0.25,0.375,"[-7.375868871939571747, -7.375868871939571747]","[-2.0273418157307583343, -2.0273418157307583343]"
0.8605393750000001,0.8615078515625001,0.90788960016669805071193262357318857042939453124975,1,0.25,0.375,"[-6.7618205945693574677, -6.7618205945693574677]","[-0.89163869947068385979, -0.89163869947068385979]"
0.8605393750000001,0.8615078515625001,0.8157792003333961014238652471463771408587890624995,0.90788960016669805071193262357318857042939453124975,0.375,0.5,"[-7.2388137882351646368, -7.2388137882351646368]","[-1.8980770870218546253, -1.8980770870218546253]"
0.8605393750000001,0.8615078515625001,0.90788960016669805071193262357318857042939453124975,1,0.375,0.5,"[-6.5787438511244431538, -6.5787438511244431538]","[-0.73013055177977059795, -0.73013055177977059795]"
0.8605393750000001,0.8615078515625001,0.263116801333584405695460988585508563435156249998,0.631558400666792202847730494292754281717578124999,0.5,0.75,"[-12.802163941916857581, -12.802163941916857581]","[-0.21472918288850936785, -0.21472918288850936785]"
0.8605393750000001,0.8615078515625001,0.263116801333584405695460988585508563435156249998,0.631558400666792202847730494292754281717578124999,0.75,1,"[-12.868748192334283686, -12.868748192334283686]","[-0.14896946997404600377, -0.14896946997404600377]"
0.8605393750000001,0.8615078515625001,0.631558400666792202847730494292754281717578124999,0.8157792003333961014238652471463771408587890624995,0.5,0.75,"[-9.9722666473444441237, -9.9722666473444441237]","[-0.75601253411612512334, -0.75601253411612512334]"
0.8605393750000001,0.8615078515625001,0.8157792003333961014238652471463771408587890624995,0.90788960016669805071193262357318857042939453124975,0.5,0.625,"[-7.1268114751331221868, -7.1268114751331221868]","[-1.7874637762155256571, -1.7874637762155256571]"
0.8605393750000001,0.8615078515625001,0.90788960016669805071193262357318857042939453124975,1,0.5,0.625,"[-6.4300567962051289328, -6.4300567962051289328]","[-0.59202056597950070138, -0.59202056597950070138]"
0.8605393750000001,0.8615078515625001,0.8157792003333961014238652471463771408587890624995,0.90788960016669805071193262357318857042939453124975,0.625,0.75,"[-7.0339235099019461472, -7.0339235099019461472]","[-1.692098391113419753, -1.692098391113419753]"
0.8605393750000001,0.8615078515625001,0.90788960016669805071193262357318857042939453124975,1,0.625,0.75,"[-6.3065833491853702242, -6.3065833491853702242]","[-0.47267260831923380016, -0.47267260831923380016]"
0.8605393750000001,0.8615078515625001,0.631558400666792202847730494292754281717578124999,0.8157792003333961014238652471463771408587890624995,0.75,1,"[-9.888351701401576932, -9.888351701401576932]","[-0.63696178611820053472, -0.63696178611820053472]"
0.8605393750000001,0.8615078515625001,0.8157792003333961014238652471463771408587890624995,0.90788960016669805071193262357318857042939453124975,0.75,0.875,"[-6.9563005565420805709, -6.9563005565420805709]","[-1.6095417986781062059, -1.6095417986781062059]"
0.8605393750000001,0.8615078515625001,0.90788960016669805071193262357318857042939453124975,1,0.75,0.875,"[-6.2027041497479320498, -6.2027041497479320498]","[-0.36885715488415854457, -0.36885715488415854457]"
0.8605393750000001,0.8615078515625001,0.8157792003333961014238652471463771408587890624995,0.90788960016669805071193262357318857042939453124975,0.875,1,"[-6.8912765305920906656, -6.8912765305920906656]","[-1.5379741813827021435, -1.5379741813827021435]"
0.8605393750000001,0.8615078515625001,0.90788960016669805071193262357318857042939453124975,1,0.875,1,"[-6.114678321896747093, -6.114678321896747093]","[-0.27821622170622489767, -0.27821622170622489767]"
0.8615078515625001,0.8624763281250001,0.261336487914659066537594231656492392045312499998,0.630668243957329533268797115828246196022656249999,0,0.5,"[-12.949198038202755612, -12.949198038202755612]","[-0.1527694614864194278, -0.1527694614864194278]"
0.8615078515625001,0.8624763281250001,0.630668243957329533268797115828246196022656249999,0.8153341219786647666343985579141230980113281249995,0,0.25,"[-10.360209020688420978, -10.360209020688420978]","[-1.1400880279397942463, -1.1400880279397942463]"
0.8615078515625001,0.8624763281250001,0.8153341219786647666343985579141230980113281249995,0.90766706098933238331719927895706154900566406249975,0,0.125,"[-7.79322577866305366, -7.79322577866305366]","[-2.3735959969046627194, -2.3735959969046627194]"
0.8615078515625001,0.8624763281250001,0.90766706098933238331719927895706154900566406249975,1,0,0.125,"[-7.3399819331114759535, -7.3399819331114759535]","[-1.3244366737107331478, -1.3244366737107331478]"
0.8615078515625001,0.8624763281250001,0.8153341219786647666343985579141230980113281249995,0.90766706098933238331719927895706154900566406249975,0.125,0.25,"[-7.5664521871344305737, -7.5664521871344305737]","[-2.1892500032503550145, -2.1892500032503550145]"
0.8615078515625001,0.8624763281250001,0.90766706098933238331719927895706154900566406249975,1,0.125,0.25,"[-7.0147619113723838069, -7.0147619113723838069]","[-1.0902245305867570568, -1.0902245305867570568]"
0.8615078515625001,0.8624763281250001,0.630668243957329533268797115828246196022656249999,0.8153341219786647666343985579141230980113281249995,0.25,0.5,"[-10.129366356724503362, -10.129366356724503362]","[-0.92323880762053656124, -0.92323880762053656124]"
0.8615078515625001,0.8624763281250001,0.8153341219786647666343985579141230980113281249995,0.90766706098933238331719927895706154900566406249975,0.25,0.375,"[-7.394399807329584462, -7.394399807329584462]","[-2.0362746106362950016, -2.0362746106362950016]"
0.8615078515625001,0.8624763281250001,0.90766706098933238331719927895706154900566406249975,1,0.25,0.375,"[-6.7803565472594158337, -6.7803565472594158337]","[-0.89815574799329433997, -0.89815574799329433997]"
0.8615078515625001,0.8624763281250001,0.8153341219786647666343985579141230980113281249995,0.90766706098933238331719927895706154900566406249975,0.375,0.5,"[-7.2572460785874195466, -7.2572460785874195466]","[-1.906803824589318852, -1.906803824589318852]"
0.8615078515625001,0.8624763281250001,0.90766706098933238331719927895706154900566406249975,1,0.375,0.5,"[-6.5971276754708121359, -6.5971276754708121359]","[-0.73641264159236052844, -0.73641264159236052844]"
0.8615078515625001,0.8624763281250001,0.261336487914659066537594231656492392045312499998,0.630668243957329533268797115828246196022656249999,0.5,0.75,"[-12.817917457131050796, -12.817917457131050796]","[-0.22514493422608825024, -0.22514493422608825024]"
0.8615078515625001,0.8624763281250001,0.261336487914659066537594231656492392045312499998,0.630668243957329533268797115828246196022656249999,0.75,1,"[-12.88371945254463391, -12.88371945254463391]","[-0.15853964434825715268, -0.15853964434825715268]"
0.8615078515625001,0.8624763281250001,0.630668243957329533268797115828246196022656249999,0.8153341219786647666343985579141230980113281249995,0.5,0.75,"[-9.9920824256202429581, -9.9920824256202429581]","[-0.76287370879841043259, -0.76287370879841043259]"
0.8615078515625001,0.8624763281250001,0.8153341219786647666343985579141230980113281249995,0.90766706098933238331719927895706154900566406249975,0.5,0.625,"[-7.1449890623770890841, -7.1449890623770890841]","[-1.79587021176983197, -1.79587021176983197]"
0.8615078515625001,0.8624763281250001,0.90766706098933238331719927895706154900566406249975,1,0.5,0.625,"[-6.4481304118848434825, -6.4481304118848434825]","[-0.59794822531670754895, -0.59794822531670754895]"
0.8615078515625001,0.8624763281250001,0.8153341219786647666343985579141230980113281249995,0.90766706098933238331719927895706154900566406249975,0.625,0.75,"[-7.0517355963817092146, -7.0517355963817092146]","[-1.7000960299939908982, -1.7000960299939908982]"
0.8615078515625001,0.8624763281250001,0.90766706098933238331719927895706154900566406249975,1,0.625,0.75,"[-6.3242369803545201989, -6.3242369803545201989]","[-0.47815462630693289503, -0.47815462630693289503]"
0.8615078515625001,0.8624763281250001,0.630668243957329533268797115828246196022656249999,0.8153341219786647666343985579141230980113281249995,0.75,1,"[-9.9073995480989154316, -9.9073995480989154316]","[-0.64290035684122182058, -0.64290035684122182058]"
0.8615078515625001,0.8624763281250001,0.8153341219786647666343985579141230980113281249995,0.90766706098933238331719927895706154900566406249975,0.75,0.875,"[-6.9736628378320340005, -6.9736628378320340005]","[-1.6170591354752208435, -1.6170591354752208435]"
0.8615078515625001,0.8624763281250001,0.90766706098933238331719927895706154900566406249975,1,0.75,0.875,"[-6.2198550322826307024, -6.2198550322826307024]","[-0.37382045339782393745, -0.37382045339782393745]"
0.8615078515625001,0.8624763281250001,0.8153341219786647666343985579141230980113281249995,0.90766706098933238331719927895706154900566406249975,0.875,1,"[-6.908121653816079899, -6.908121653816079899]","[-1.5449515446396351326, -1.5449515446396351326]"
0.8615078515625001,0.8624763281250001,0.90766706098933238331719927895706154900566406249975,1,0.875,1,"[-6.131260522346007491, -6.131260522346007491]","[-0.28260010912419758489, -0.28260010912419758489]"
0.8624763281250001,0.8634448046875001,0.259555846480771015920872598905332665967968749998,0.629777923240385507960436299452666332983984374999,0,0.5,"[-12.963388402439447233, -12.963388402439447233]","[-0.16582333426015824496, -0.16582333426015824496]"
0.8624763281250001,0.8634448046875001,0.629777923240385507960436299452666332983984374999,0.8148889616201927539802181497263331664919921874995,0,0.25,"[-10.379858292169465983, -10.379858292169465983]","[-1.1478548884727264312, -1.1478548884727264312]"
0.8624763281250001,0.8634448046875001,0.8148889616201927539802181497263331664919921874995,0.90744448081009637699010907486316658324599609374975,0,0.125,"[-7.8110190131130483593, -7.8110190131130483593]","[-2.3824125229989165931, -2.3824125229989165931]"
0.8624763281250001,0.8634448046875001,0.90744448081009637699010907486316658324599609374975,1,0,0.125,"[-7.3577563161631900357, -7.3577563161631900357]","[-1.3308464935477257729, -1.3308464935477257729]"
0.8624763281250001,0.8634448046875001,0.8148889616201927539802181497263331664919921874995,0.90744448081009637699010907486316658324599609374975,0.125,0.25,"[-7.5848612723477177866, -7.5848612723477177866]","[-2.1982602061136455873, -2.1982602061136455873]"
0.8624763281250001,0.8634448046875001,0.90744448081009637699010907486316658324599609374975,1,0.125,0.25,"[-7.0332228646292449525, -7.0332228646292449525]","[-1.0968406515587407757, -1.0968406515587407757]"
0.8624763281250001,0.8634448046875001,0.629777923240385507960436299452666332983984374999,0.8148889616201927539802181497263331664919921874995,0.25,0.5,"[-10.149559467191350492, -10.149559467191350492]","[-0.93079225461692638444, -0.93079225461692638444]"
0.8624763281250001,0.8634448046875001,0.8148889616201927539802181497263331664919921874995,0.90744448081009637699010907486316658324599609374975,0.25,0.375,"[-7.412965416649903716, -7.412965416649903716]","[-2.0452457679111484268, -2.0452457679111484268]"
0.8624763281250001,0.8634448046875001,0.90744448081009637699010907486316658324599609374975,1,0.25,0.375,"[-6.7989391141653960915, -6.7989391141653960915]","[-0.90471664305277366136, -0.90471664305277366136]"
0.8624763281250001,0.8634448046875001,0.8148889616201927539802181497263331664919921874995,0.90744448081009637699010907486316658324599609374975,0.375,0.5,"[-7.2757230989551935352, -7.2757230989551935352]","[-1.9155791390259306883, -1.9155791390259306883]"
0.8624763281250001,0.8634448046875001,0.90744448081009637699010907486316658324599609374975,1,0.375,0.5,"[-6.6155695306896156183, -6.6155695306896156183]","[-0.74274987696188199404, -0.74274987696188199404]"
0.8624763281250001,0.8634448046875001,0.259555846480771015920872598905332665967968749998,0.629777923240385507960436299452666332983984374999,0.5,0.75,"[-12.833655556540549014, -12.833655556540549014]","[-0.23564607895424091732, -0.23564607895424091732]"
0.8624763281250001,0.8634448046875001,0.259555846480771015920872598905332665967968749998,0.629777923240385507960436299452666332983984374999,0.75,1,"[-12.898683005160483717, -12.898683005160483717]","[-0.16820926513503794975, -0.16820926513503794975]"
0.8624763281250001,0.8634448046875001,0.629777923240385507960436299452666332983984374999,0.8148889616201927539802181497263331664919921874995,0.5,0.75,"[-10.011931096346325276, -10.011931096346325276]","[-0.76979341883644758493, -0.76979341883644758493]"
0.8624763281250001,0.8634448046875001,0.8148889616201927539802181497263331664919921874995,0.90744448081009637699010907486316658324599609374975,0.5,0.625,"[-7.1632208238892918217, -7.1632208238892918217]","[-1.8043349712107581428, -1.8043349712107581428]"
0.8624763281250001,0.8634448046875001,0.90744448081009637699010907486316658324599609374975,1,0.5,0.625,"[-6.466272472127380766, -6.466272472127380766]","[-0.60394164187868193405, -0.60394164187868193405]"
0.8624763281250001,0.8634448046875001,0.8148889616201927539802181497263331664919921874995,0.90744448081009637699010907486316658324599609374975,0.625,0.75,"[-7.0696108420862326938, -7.0696108420862326938]","[-1.708161363403339239, -1.708161363403339239]"
0.8624763281250001,0.8634448046875001,0.90744448081009637699010907486316658324599609374975,1,0.625,0.75,"[-6.3419687952267906894, -6.3419687952267906894]","[-0.48371249014695066881, -0.48371249014695066881]"
0.8624763281250001,0.8634448046875001,0.629777923240385507960436299452666332983984374999,0.8148889616201927539802181497263331664919921874995,0.75,1,"[-9.9264946968375671332, -9.9264946968375671332]","[-0.64891409817890044476, -0.64891409817890044476]"
0.8624763281250001,0.8634448046875001,0.8148889616201927539802181497263331664919921874995,0.90744448081009637699010907486316658324599609374975,0.75,0.875,"[-6.9910969133502192108, -6.9910969133502192108]","[-1.6246532326321638795, -1.6246532326321638795]"
0.8624763281250001,0.8634448046875001,0.90744448081009637699010907486316658324599609374975,1,0.75,0.875,"[-6.2370933542405460059, -6.2370933542405460059]","[-0.37886927770479544852, -0.37886927770479544852]"
0.8624763281250001,0.8634448046875001,0.8148889616201927539802181497263331664919921874995,0.90744448081009637699010907486316658324599609374975,0.875,1,"[-6.9250469345471703519, -6.9250469345471703519]","[-1.5520144850238442036, -1.5520144850238442036]"
0.8624763281250001,0.8634448046875001,0.90744448081009637699010907486316658324599609374975,1,0.875,1,"[-6.1479390558520030652, -6.1479390558520030652]","[-0.28707887602745912892, -0.28707887602745912892]"
0.8634448046875001,0.86441328125,0.25777486613136592006683349609375,0.628887433065682960033416748046875,0,0.5,"[-12.977563706794198239, -12.977563706794198239]","[-0.17893854631619762752, -0.17893854631619762752]"
0.8634448046875001,0.86441328125,0.628887433065682960033416748046875,0.8144437165328414800167083740234375,0,0.25,"[-10.399511192445528351, -10.399511192445528351]","[-1.1556446444686028219, -1.1556446444686028219]"
0.8634448046875001,0.86441328125,0.8144437165328414800167083740234375,0.90722185826642074000835418701171875,0,0.125,"[-7.828824527366196051, -7.828824527366196051]","[-2.3912451719105343173, -2.3912451719105343173]"
0.8634448046875001,0.86441328125,0.90722185826642074000835418701171875,1,0,0.125,"[-7.3755482403868164454, -7.3755482403868164454]","[-1.3372744238361076174, -1.3372744238361076174]"
0.8634448046875001,0.86441328125,0.8144437165328414800167083740234375,0.90722185826642074000835418701171875,0.125,0.25,"[-7.6032942448631022359, -7.6032942448631022359]","[-2.2072980346024744236, -2.2072980346024744236]"
0.8634448046875001,0.86441328125,0.90722185826642074000835418701171875,1,0.125,0.25,"[-7.0517174932407158394, -7.0517174932407158394]","[-1.1034884777446525295, -1.1034884777446525295]"
0.8634448046875001,0.86441328125,0.628887433065682960033416748046875,0.8144437165328414800167083740234375,0.25,0.5,"[-10.169770615569065697, -10.169770615569065697]","[-0.93838695882955158734, -0.93838695882955158734]"
0.8634448046875001,0.86441328125,0.8144437165328414800167083740234375,0.90722185826642074000835418701171875,0.25,0.375,"[-7.4315658168804361594, -7.4315658168804361594]","[-2.0542553961070959545, -2.0542553961070959545]"
0.8634448046875001,0.86441328125,0.90722185826642074000835418701171875,1,0.25,0.375,"[-6.8175684921651527048, -6.8175684921651527048]","[-0.91132154764442085959, -0.91132154764442085959]"
0.8634448046875001,0.86441328125,0.8144437165328414800167083740234375,0.90722185826642074000835418701171875,0.375,0.5,"[-7.2942450180706295271, -7.2942450180706295271]","[-1.9244031935886891649, -1.9244031935886891649]"
0.8634448046875001,0.86441328125,0.90722185826642074000835418701171875,1,0.375,0.5,"[-6.6340696861072849799, -6.6340696861072849799]","[-0.74914249102076746478, -0.74914249102076746478]"
0.8634448046875001,0.86441328125,0.25777486613136592006683349609375,0.628887433065682960033416748046875,0.5,1,"[-13.037610202759585931, -13.037610202759585931]","[-0.010626207170394391666, -0.010626207170394391666]"
0.8634448046875001,0.86441328125,0.628887433065682960033416748046875,0.8144437165328414800167083740234375,0.5,0.75,"[-10.031812778722191126, -10.031812778722191126]","[-0.77677183566367824508, -0.77677183566367824508]"
0.8634448046875001,0.86441328125,0.8144437165328414800167083740234375,0.90722185826642074000835418701171875,0.5,0.625,"[-7.1815069781658298353, -7.1815069781658298353]","[-1.8128582709619334157, -1.8128582709619334157]"
0.8634448046875001,0.86441328125,0.90722185826642074000835418701171875,1,0.5,0.625,"[-6.4844833111088568955, -6.4844833111088568955]","[-0.61000111475140650352, -0.61000111475140650352]"
0.8634448046875001,0.86441328125,0.8144437165328414800167083740234375,0.90722185826642074000835418701171875,0.625,0.75,"[-7.0875495128053085381, -7.0875495128053085381]","[-1.7162946590958239046, -1.7162946590958239046]"
0.8634448046875001,0.86441328125,0.90722185826642074000835418701171875,1,0.625,0.75,"[-6.3597791871568070121, -6.3597791871568070121]","[-0.4893465612036904111, -0.4893465612036904111]"
0.8634448046875001,0.86441328125,0.628887433065682960033416748046875,0.8144437165328414800167083740234375,0.75,1,"[-9.9456373162978053415, -9.9456373162978053415]","[-0.65500325809916171149, -0.65500325809916171149]"
0.8634448046875001,0.86441328125,0.8144437165328414800167083740234375,0.90722185826642074000835418701171875,0.75,0.875,"[-7.0086030938292225301, -7.0086030938292225301]","[-1.6323244074087928102, -1.6323244074087928102]"
0.8634448046875001,0.86441328125,0.90722185826642074000835418701171875,1,0.75,0.875,"[-6.2544195638431734352, -6.2544195638431734352]","[-0.38400404831081530466, -0.38400404831081530466]"
0.8634448046875001,0.86441328125,0.8144437165328414800167083740234375,0.90722185826642074000835418701171875,0.875,1,"[-6.9420527263689741915, -6.9420527263689741915]","[-1.559163367595883587, -1.559163367595883587]"
0.8634448046875001,0.86441328125,0.90722185826642074000835418701171875,1,0.875,1,"[-6.1647144221347200954, -6.1647144221347200954]","[-0.29165299939669736551, -0.29165299939669736551]"
0.86441328125,0.866350234375,0.25421184508378560239124298095703125,0.627105922541892801195621490478515625,0,0.5,"[-13.02071645556993218, -13.02071645556993218]","[-0.17890462266689641235, -0.17890462266689641235]"
0.86441328125,0.866350234375,0.627105922541892801195621490478515625,0.8135529612709464005978107452392578125,0,0.25,"[-10.454432530007009561, -10.454432530007009561]","[-1.1434753526677969848, -1.1434753526677969848]"
0.86441328125,0.866350234375,0.8135529612709464005978107452392578125,0.90677648063547320029890537261962890625,0,0.125,"[-7.8800813581859134871, -7.8800813581859134871]","[-2.3811794608851686306, -2.3811794608851686306]"
0.86441328125,0.866350234375,0.90677648063547320029890537261962890625,1,0,0.125,"[-7.4268909425601083996, -7.4268909425601083996]","[-1.3217472415800888275, -1.3217472415800888275]"
0.86441328125,0.866350234375,0.8135529612709464005978107452392578125,0.90677648063547320029890537261962890625,0.125,0.25,"[-7.6573200849468285867, -7.6573200849468285867]","[-2.1961721409203542876, -2.1961721409203542876]"
0.86441328125,0.866350234375,0.90677648063547320029890537261962890625,1,0.125,0.25,"[-7.1061211747927437443, -7.1061211747927437443]","[-1.0867395248104163574, -1.0867395248104163574]"
0.86441328125,0.866350234375,0.627105922541892801195621490478515625,0.8135529612709464005978107452392578125,0.25,0.5,"[-10.228398391519599286, -10.228398391519599286]","[-0.92382232660808349944, -0.92382232660808349944]"
0.86441328125,0.866350234375,0.8135529612709464005978107452392578125,0.90677648063547320029890537261962890625,0.25,0.375,"[-7.4873537903732074739, -7.4873537903732074739]","[-2.0418534543708384277, -2.0418534543708384277]"
0.86441328125,0.866350234375,0.90677648063547320029890537261962890625,1,0.25,0.375,"[-6.8737672071373534521, -6.8737672071373534521]","[-0.89313185164889341561, -0.89313185164889341561]"
0.86441328125,0.866350234375,0.8135529612709464005978107452392578125,0.90677648063547320029890537261962890625,0.375,0.5,"[-7.3512526679327976353, -7.3512526679327976353]","[-1.9105793948854643549, -1.9105793948854643549]"
0.86441328125,0.866350234375,0.90677648063547320029890537261962890625,1,0.375,0.5,"[-6.6914679755009291995, -6.6914679755009291995]","[-0.72937111070999927076, -0.72937111070999927076]"
0.86441328125,0.866350234375,0.25421184508378560239124298095703125,0.627105922541892801195621490478515625,0.5,1,"[-13.08376215810029386, -13.08376215810029386]","[-0.0056455074825172146813, -0.0056455074825172146813]"
0.86441328125,0.866350234375,0.627105922541892801195621490478515625,0.8135529612709464005978107452392578125,0.5,0.75,"[-10.092241193585676839, -10.092241193585676839]","[-0.75938903398111656795, -0.75938903398111656795]"
0.86441328125,0.866350234375,0.8135529612709464005978107452392578125,0.90677648063547320029890537261962890625,0.5,0.625,"[-7.2393866856737627558, -7.2393866856737627558]","[-1.7975052196903409385, -1.7975052196903409385]"
0.86441328125,0.866350234375,0.90677648063547320029890537261962890625,1,0.5,0.625,"[-6.5427193131395995351, -6.5427193131395995351]","[-0.58854677116438958162, -0.58854677116438958162]"
